Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-03-07 00:00:00-05:00,1.6285442848119498,1.7337474019118533,1.6285442848119498,1.7185981273651123,2700800,0.0,0.0
2002-03-08 00:00:00-05:00,1.7084989468425034,1.7674127700552464,1.7084989468425034,1.7589964866638184,1600800,0.0,0.0
2002-03-11 00:00:00-05:00,1.750580199532978,1.801077739246425,1.7463721381098796,1.7817203998565674,5462400,0.0,0.0
2002-03-12 00:00:00-05:00,1.7674133951290276,1.8431596513862383,1.7674133951290276,1.7842459678649902,5819200,0.0,0.0
2002-03-13 00:00:00-05:00,1.7842450540634702,1.8094937397089834,1.7379555830103919,1.769095778465271,5063200,0.0,0.0
2002-03-14 00:00:00-05:00,1.7690961898330595,1.7842454689539191,1.7539469107121997,1.7674129009246826,1696800,0.0,0.0
2002-03-15 00:00:00-05:00,1.7674128859533946,1.7758291698967208,1.6748340836313353,1.712707281112671,1708000,0.0,0.0
2002-03-18 00:00:00-05:00,1.7169152800306822,1.7169152800306822,1.6032958522691627,1.6243364810943604,2207200,0.0,0.0
2002-03-19 00:00:00-05:00,1.6369607056272222,1.641168766458531,1.5654225478043529,1.5738388299942017,3229600,0.0,0.0
2002-03-20 00:00:00-05:00,1.5612143817186308,1.5612143817186308,1.4307625650027997,1.5166083574295044,9236000,0.0,0.0
2002-03-21 00:00:00-05:00,1.5166085589071978,1.6201284138361614,1.5166085589071978,1.5780471563339233,4427200,0.0,0.0
2002-03-22 00:00:00-05:00,1.5780471618898289,1.648743687584674,1.55784817748091,1.6243364810943604,2494400,0.0,0.0
2002-03-25 00:00:00-05:00,1.6411693170705097,1.6672596561378372,1.614237333449103,1.6596850156784058,7571200,0.0,0.0
2002-03-26 00:00:00-05:00,1.683250481085268,1.6916667655961495,1.6647347835831492,1.6815671920776367,1816800,0.0,0.0
2002-03-27 00:00:00-05:00,1.6815666631668305,1.76741244922726,1.6748336697813395,1.7337474822998047,1369600,0.0,0.0
2002-03-28 00:00:00-05:00,1.7253319518275516,1.7337482373565596,1.6916669702388143,1.7000832557678223,1714400,0.0,0.0
2002-04-01 00:00:00-05:00,1.6874584412552247,1.6874584412552247,1.5990878605414707,1.603295922279358,1880000,0.0,0.0
2002-04-02 00:00:00-05:00,1.5990879222771779,1.5990879222771779,1.5443823149363076,1.5687893629074097,2098400,0.0,0.0
2002-04-03 00:00:00-05:00,1.5696309543285811,1.582255300130104,1.5519569023119022,1.5654228925704956,567200,0.0,0.0
2002-04-04 00:00:00-05:00,1.5612147282232687,1.6032959894748637,1.5612147282232687,1.5948798656463623,763200,0.0,0.0
2002-04-05 00:00:00-05:00,1.5948799448933075,1.6327529855852285,1.556165099143982,1.556165099143982,837600,0.0,0.0
2002-04-08 00:00:00-04:00,1.5654229801682453,1.5654229801682453,1.4955680915951366,1.540174126625061,1558400,0.0,0.0
2002-04-09 00:00:00-04:00,1.5317579737689697,1.61592049627216,1.5317579737689697,1.5948798656463623,3562400,0.0,0.0
2002-04-10 00:00:00-04:00,1.590671723831746,1.6032960707416646,1.5780473769218275,1.5923550128936768,1302400,0.0,0.0
2002-04-11 00:00:00-04:00,1.5915130955272863,1.5915130955272863,1.5570064783096316,1.5570064783096313,1444000,0.0,0.0
2002-04-12 00:00:00-04:00,1.5696307720217602,1.5696307720217602,1.5199748785128215,1.5359658002853394,1236000,0.0,0.0
2002-04-15 00:00:00-04:00,1.531757788536328,1.5628978282015284,1.530916144149802,1.5620561838150024,1559200,0.0,0.0
2002-04-16 00:00:00-04:00,1.578047087318019,1.6159202816245517,1.578047087318019,1.5990877151489258,1225600,0.0,0.0
2002-04-17 00:00:00-04:00,1.6201284890832932,1.704291007996711,1.6201284890832932,1.6672594547271729,3348800,0.0,0.0
2002-04-18 00:00:00-04:00,1.667259454727173,1.6958747239999163,1.6613681040875963,1.6672594547271729,984800,0.0,0.0
2002-04-19 00:00:00-04:00,1.6672592642684874,1.7127070963431057,1.6672592642684874,1.7059741020202637,646400,0.0,0.0
2002-04-22 00:00:00-04:00,1.6958742929315576,1.6958742929315576,1.6672590309324278,1.6832499504089355,772800,0.0,0.0
2002-04-23 00:00:00-04:00,1.6790422946674104,1.7042909858017157,1.6411690974386892,1.6453771591186523,824800,0.0,0.0
2002-04-24 00:00:00-04:00,1.6428523216946074,1.6504269608423785,1.632752749321827,1.6335943937301636,1064800,0.0,0.0
2002-04-25 00:00:00-04:00,1.6335943012973597,1.6335943012973597,1.6133953182219645,1.6327526569366455,1727200,0.0,0.0
2002-04-26 00:00:00-04:00,1.6243364546588692,1.6479020163493827,1.6201283931732178,1.6201283931732178,1653600,0.0,0.0
2002-04-29 00:00:00-04:00,1.611711806199727,1.611711806199727,1.5822548997649446,1.590671181678772,2562400,0.0,0.0
2002-04-30 00:00:00-04:00,1.578047230797504,1.6243365520233246,1.5738391690596167,1.603295922279358,6894400,0.0,0.0
2002-05-01 00:00:00-04:00,1.624336463404156,1.7253315448760986,1.624336463404156,1.7253315448760986,1672000,0.0,0.0
2002-05-02 00:00:00-04:00,1.7169154902970087,1.76657139324789,1.7169154902970087,1.7531054019927979,3316000,0.0,0.0
2002-05-03 00:00:00-04:00,1.7505803108215334,1.751421955265109,1.7303813257575076,1.7505803108215332,463200,0.0,0.0
2002-05-06 00:00:00-04:00,1.7497383036476595,1.9012307265878206,1.7497383036476595,1.8305342197418213,2146400,0.0,0.0
2002-05-07 00:00:00-04:00,1.8221188434867948,1.8515757627265397,1.8052864328692944,1.8094944953918457,452800,0.0,0.0
2002-05-08 00:00:00-04:00,1.826327229236859,1.8936571987596102,1.826327229236859,1.885240912437439,658400,0.0,0.0
2002-05-09 00:00:00-04:00,1.8936566708661726,1.9525704981706928,1.8936566708661726,1.9231135845184326,847200,0.0,0.0
2002-05-10 00:00:00-04:00,1.9357377667488946,1.9719276724202994,1.8515752551511167,1.856624960899353,696000,0.0,0.0
2002-05-13 00:00:00-04:00,1.8574671144690296,1.8574671144690296,1.7547888799622025,1.8094944953918457,1929600,0.0,0.0
2002-05-14 00:00:00-04:00,1.8515753966689257,1.8852403717756352,1.7505803108215334,1.7505803108215332,3958400,0.0,0.0
2002-05-15 00:00:00-04:00,1.7421639693298656,1.7674126573670692,1.6706258058547976,1.6706258058547974,5829600,0.0,0.0
2002-05-16 00:00:00-04:00,1.6706256091131169,1.7421637641634746,1.6706256091131169,1.7337474822998047,5286400,0.0,0.0
2002-05-17 00:00:00-04:00,1.7463720212950133,1.809493901582785,1.7463720212950133,1.786769986152649,4351200,0.0,0.0
2002-05-20 00:00:00-04:00,1.7867700248994962,1.8094939408224098,1.7758289693776748,1.7993943691253662,2336000,0.0,0.0
2002-05-21 00:00:00-04:00,1.9020728571883698,1.9062809186966772,1.7211234833677913,1.7253315448760986,3872000,0.0,0.0
2002-05-22 00:00:00-04:00,1.7219648804646568,1.8094939680660473,1.7084988916840196,1.7884533405303955,1847200,0.0,0.0
2002-05-23 00:00:00-04:00,1.7884529780044656,1.9104886571850686,1.7884529780044656,1.8860814571380615,2157600,0.0,0.0
2002-05-24 00:00:00-04:00,1.8801909106221135,1.9946520014259703,1.8801909106221135,1.9744528532028198,2212000,0.0,0.0
2002-05-28 00:00:00-04:00,1.9820272793581373,2.044307685345746,1.9609866493839436,2.037574529647827,2082400,0.0,0.0
2002-05-29 00:00:00-04:00,2.0375742827203087,2.0375742827203087,1.9778189778882531,1.98623526096344,4728000,0.0,0.0
2002-05-30 00:00:00-04:00,1.9862351703049914,1.9862351703049914,1.9483619784589346,1.9576199054718018,3941600,0.0,0.0
2002-05-31 00:00:00-04:00,1.9576201293958968,2.0451490620239547,1.9576201293958968,2.03589129447937,2708000,0.0,0.0
2002-06-03 00:00:00-04:00,2.035891089420763,2.035891089420763,1.9475203607482046,1.9567782878875732,1817600,0.0,0.0
2002-06-04 00:00:00-04:00,1.9534111973614943,2.011483356886708,1.927320871991639,1.9719270467758179,1933600,0.0,0.0
2002-06-05 00:00:00-04:00,1.9778189146390524,1.9929681915844764,1.9449955882754624,1.9567782878875732,1752000,0.0,0.0
2002-06-06 00:00:00-04:00,1.9567782878875732,1.9904432585844916,1.951728582414846,1.9567782878875732,1403200,0.0,0.0
2002-06-07 00:00:00-04:00,1.935737821849488,1.955936805944647,1.8987062707447357,1.9315297603607178,1752000,0.0,0.0
2002-06-10 00:00:00-04:00,1.931529807882321,1.9609865600829532,1.876824044018839,1.893656611442566,854400,0.0,0.0
2002-06-11 00:00:00-04:00,1.903755995674276,1.9146970510482788,1.8953397127949885,1.9146970510482788,323200,0.0,0.0
2002-06-12 00:00:00-04:00,1.8944988434445584,1.8953404881295064,1.8364266444016168,1.885240912437439,532000,0.0,0.0
2002-06-13 00:00:00-04:00,1.8852405280968165,1.9441543598140485,1.8599918348050184,1.9323714971542358,1297600,0.0,0.0
2002-06-14 00:00:00-04:00,1.9306877716465132,1.9306877716465132,1.796869385419364,1.8944978713989258,718400,0.0,0.0
2002-06-17 00:00:00-04:00,1.902072938682657,1.9736111110797303,1.902072938682657,1.937421202659607,936800,0.0,0.0
2002-06-18 00:00:00-04:00,1.9374208597392004,1.9483619145093736,1.8768237547744406,1.8953396081924438,260000,0.0,0.0
2002-06-19 00:00:00-04:00,1.8936567073282986,1.9483623134345516,1.8936567073282986,1.93573796749115,905600,0.0,0.0
2002-06-20 00:00:00-04:00,1.9239553033142442,1.9239553033142442,1.8339014305042198,1.8431591987609863,509600,0.0,0.0
2002-06-21 00:00:00-04:00,1.8305347902434213,1.8305347902434213,1.7589966169100644,1.7674129009246826,1016000,0.0,0.0
2002-06-24 00:00:00-04:00,1.7674126251697513,1.7674126251697513,1.6748338365077924,1.7270146608352661,1092800,0.0,0.0
2002-06-25 00:00:00-04:00,1.727015032120031,1.7497389521412283,1.6815671920776367,1.6815671920776367,829600,0.0,0.0
2002-06-26 00:00:00-04:00,1.6622098194380057,1.6622098194380057,1.5452239645272985,1.5948798656463623,2882400,0.0,0.0
2002-06-27 00:00:00-04:00,1.6075037347459782,1.6832499504089355,1.5915128152694704,1.6832499504089355,1632000,0.0,0.0
2002-06-28 00:00:00-04:00,1.6790418924168418,1.79434442430817,1.6689423220663309,1.766570806503296,3480000,0.0,0.0
2002-07-01 00:00:00-04:00,1.758996389924911,1.7665710285078913,1.653793254636014,1.6613678932189941,1088000,0.0,0.0
2002-07-02 00:00:00-04:00,1.6605262289223717,1.6605262289223717,1.5039840746518565,1.5788886547088623,1637600,0.0,0.0
2002-07-03 00:00:00-04:00,1.573839044988745,1.6075040178197186,1.451803337883305,1.5570064783096313,2226400,0.0,0.0
2002-07-05 00:00:00-04:00,1.5654224832340262,1.6378021218158676,1.5654224832340262,1.5999290943145752,455200,0.0,0.0
2002-07-08 00:00:00-04:00,1.6075041433517336,1.712707291993506,1.5965629259977208,1.6672594547271729,1433600,0.0,0.0
2002-07-09 00:00:00-04:00,1.6580016387027476,1.719440237200522,1.619286797651605,1.6411690711975098,2162400,0.0,0.0
2002-07-10 00:00:00-04:00,1.6411689948074424,1.6916665344454296,1.5948796771135183,1.6159203052520752,2144000,0.0,0.0
2002-07-11 00:00:00-04:00,1.603295823887553,1.6066624014930733,1.49388462014423,1.5511151552200317,2443200,0.0,0.0
2002-07-12 00:00:00-04:00,1.5511153449334358,1.5511153449334358,1.4787355228346915,1.488835096359253,1052800,0.0,0.0
2002-07-15 00:00:00-04:00,1.4871518322219206,1.4871518322219206,1.3297679191457161,1.4055142402648926,1300000,0.0,0.0
2002-07-16 00:00:00-04:00,1.3844732992154438,1.4198215584451601,1.354174745439332,1.362591028213501,1246400,0.0,0.0
2002-07-17 00:00:00-04:00,1.3667990769451024,1.401305691531829,1.2035238507682233,1.3541747331619263,6398400,0.0,0.0
2002-07-18 00:00:00-04:00,1.3541751845659795,1.3802655251518596,1.3432340455170582,1.349967122077942,1261600,0.0,0.0
2002-07-19 00:00:00-04:00,1.342392102862365,1.3474418890959108,1.3171433322218944,1.3280844688415527,1353600,0.0,0.0
2002-07-22 00:00:00-04:00,1.3230347094794175,1.3861565131378144,1.312935217683529,1.3297677040100098,999200,0.0,0.0
2002-07-23 00:00:00-04:00,1.3381838917052704,1.3802651471710163,1.2834782917052507,1.3466001749038696,2536000,0.0,0.0
2002-07-24 00:00:00-04:00,1.3297677803647263,1.482943615390061,1.2615961064985568,1.4804186820983887,1784800,0.0,0.0
2002-07-25 00:00:00-04:00,1.4812602414195573,1.4812602414195573,1.3970977295267104,1.4290794134140015,560800,0.0,0.0
2002-07-26 00:00:00-04:00,1.4299211144847057,1.4896765837717738,1.4299211144847057,1.476210594177246,668800,0.0,0.0
2002-07-29 00:00:00-04:00,1.47789387806218,1.544382349145896,1.47789387806218,1.540174126625061,936000,0.0,0.0
2002-07-30 00:00:00-04:00,1.5401740258403853,1.548590309804042,1.4854684208675137,1.5107172727584839,716800,0.0,0.0
2002-07-31 00:00:00-04:00,1.4938845123563493,1.4947261566970025,1.45011996980585,1.472843885421753,777600,0.0,0.0
2002-08-01 00:00:00-04:00,1.4644280641675318,1.4644280641675318,1.3642746034402997,1.4046727418899536,1011200,0.0,0.0
2002-08-02 00:00:00-04:00,1.3928896761831597,1.3928896761831597,1.2498134849665972,1.270854115486145,1099200,0.0,0.0
2002-08-05 00:00:00-04:00,1.2708541622171963,1.3196684203964237,1.2708541622171963,1.291894793510437,702400,0.0,0.0
2002-08-06 00:00:00-04:00,1.304518960694304,1.3373423698905504,1.304518960694304,1.3289260864257812,1688800,0.0,0.0
2002-08-07 00:00:00-04:00,1.33145118826379,1.346600469226959,1.300311062044554,1.337342619895935,1560800,0.0,0.0
2002-08-08 00:00:00-04:00,1.3297675892945933,1.3339757305790951,1.1656507213079723,1.2540212869644165,4937600,0.0,0.0
2002-08-09 00:00:00-04:00,1.2540216992555557,1.312935536080748,1.2540216992555557,1.2834786176681519,946400,0.0,0.0
2002-08-12 00:00:00-04:00,1.282636918098223,1.3676410913467407,1.2792704201608383,1.3676410913467407,926400,0.0,0.0
2002-08-13 00:00:00-04:00,1.3886813727811906,1.4484366760114256,1.3684823902585517,1.3760570287704468,1760800,0.0,0.0
2002-08-14 00:00:00-04:00,1.3760572359465673,1.4980927937934858,1.3760572359465673,1.4560115337371826,3224800,0.0,0.0
2002-08-15 00:00:00-04:00,1.5149251344601726,1.5780470150626797,1.5149251344601726,1.523341417312622,3407200,0.0,0.0
2002-08-16 00:00:00-04:00,1.5233415128971506,1.6664176882573667,1.5233415128971506,1.5931963920593262,1723200,0.0,0.0
2002-08-19 00:00:00-04:00,1.5931964172270723,1.7194401883477308,1.5738390775151128,1.6790422201156616,1722400,0.0,0.0
2002-08-20 00:00:00-04:00,1.7421635555341326,1.8094934813260812,1.7000823117823631,1.7606792449951172,5432800,0.0,0.0
2002-08-21 00:00:00-04:00,1.7632047914364959,1.809494111472564,1.7270148835226828,1.8052860498428345,1994400,0.0,0.0
2002-08-22 00:00:00-04:00,1.7842453691559412,1.8094940592602984,1.7169152613322272,1.7253315448760986,3035200,0.0,0.0
2002-08-23 00:00:00-04:00,1.7253312672240826,1.7261729114957522,1.662209391593933,1.662209391593933,1333600,0.0,0.0
2002-08-26 00:00:00-04:00,1.6630512000930309,1.7463720648895518,1.660526267028683,1.7387974262237549,2069600,0.0,0.0
2002-08-27 00:00:00-04:00,1.742164455771347,1.7707797291512375,1.7211238230230324,1.7345898151397705,1864800,0.0,0.0
2002-08-28 00:00:00-04:00,1.7295395750574467,1.7884533982701898,1.7135488131937124,1.7589964866638184,2461600,0.0,0.0
2002-08-29 00:00:00-04:00,1.752262815809373,1.804443624276405,1.722805915571235,1.8036019802093506,1388000,0.0,0.0
2002-08-30 00:00:00-04:00,1.8179104215622162,1.85073375222535,1.7505803108215334,1.7505803108215332,778400,0.0,0.0
2002-09-03 00:00:00-04:00,1.750579884214403,1.750579884214403,1.6453767623138447,1.6832499504089355,1085600,0.0,0.0
2002-09-04 00:00:00-04:00,1.7000829556836943,1.7320646424160369,1.5654228925704956,1.5654228925704956,2308800,0.0,0.0
2002-09-05 00:00:00-04:00,1.557006303995965,1.6411688069146657,1.5511149544760134,1.614236831665039,1292800,0.0,0.0
2002-09-06 00:00:00-04:00,1.620128426820161,1.6664177462326906,1.620128426820161,1.650426983833313,1339200,0.0,0.0
2002-09-09 00:00:00-04:00,1.6537934213767387,1.6874583959579468,1.5654228430351598,1.6874583959579468,1700000,0.0,0.0
2002-09-10 00:00:00-04:00,1.693350083838522,1.7244901283809406,1.669784518906663,1.716915488243103,1416800,0.0,0.0
2002-09-11 00:00:00-04:00,1.7337479035318104,1.7581549502864509,1.7337479035318104,1.7505803108215332,599200,0.0,0.0
2002-09-12 00:00:00-04:00,1.771621097717381,1.7741460312724195,1.716915488243103,1.716915488243103,1172000,0.0,0.0
2002-09-13 00:00:00-04:00,1.7000824171492004,1.7000824171492004,1.6495848894119263,1.6495848894119263,288000,0.0,0.0
2002-09-16 00:00:00-04:00,1.6504265519075993,1.703448852277128,1.6495849077078013,1.7009239196777344,484800,0.0,0.0
2002-09-17 00:00:00-04:00,1.7219645436381563,1.7556296695318991,1.6714671758519764,1.7185981273651123,388800,0.0,0.0
2002-09-18 00:00:00-04:00,1.7084990099658828,1.7160736492453006,1.6706259740960538,1.691666603088379,408000,0.0,0.0
2002-09-19 00:00:00-04:00,1.7000827253872597,1.746372040564827,1.6832501595805562,1.7068157196044922,3078400,0.0,0.0
2002-09-20 00:00:00-04:00,1.7564717945085,1.7564717945085,1.666417766778784,1.6874583959579468,737600,0.0,0.0
2002-09-23 00:00:00-04:00,1.6883003630189033,1.6908252967927262,1.6731510814305497,1.6748343706130981,1595200,0.0,0.0
2002-09-24 00:00:00-04:00,1.6714679277678273,1.6723095723465093,1.5696311811293415,1.6344363689422607,1099200,0.0,0.0
2002-09-25 00:00:00-04:00,1.637802530729342,1.663893027008487,1.6369610468094795,1.653793454170227,840000,0.0,0.0
2002-09-26 00:00:00-04:00,1.6664179855606347,1.737956166267395,1.6622099233832357,1.737956166267395,1353600,0.0,0.0
2002-09-27 00:00:00-04:00,1.737956187096757,1.8641999802591454,1.737956187096757,1.7909786701202393,2938400,0.0,0.0
2002-09-30 00:00:00-04:00,1.790978708543576,1.801078122317959,1.6369612840022914,1.7211238145828247,2290400,0.0,0.0
2002-10-01 00:00:00-04:00,1.7211231385040262,1.7211231385040262,1.5999290971269602,1.6832499504089355,3411200,0.0,0.0
2002-10-02 00:00:00-04:00,1.670625939962495,1.6824086405887344,1.6243364608087922,1.6664177179336548,1560000,0.0,0.0
2002-10-03 00:00:00-04:00,1.6731506943243852,1.6731506943243852,1.611712098121643,1.611712098121643,1212000,0.0,0.0
2002-10-04 00:00:00-04:00,1.6234948513152487,1.653793244942331,1.5570063931493092,1.6251779794692993,2060800,0.0,0.0
2002-10-07 00:00:00-04:00,1.607504152260416,1.6159204363038533,1.5654228925704956,1.5654228925704956,1420800,0.0,0.0
2002-10-08 00:00:00-04:00,1.5822548997649446,1.6226530208458703,1.5797301275598545,1.590671181678772,1255200,0.0,0.0
2002-10-09 00:00:00-04:00,1.582255424220478,1.590671708923973,1.4703192710876463,1.4703192710876465,1482400,0.0,0.0
2002-10-10 00:00:00-04:00,1.4728442597710993,1.5763641320741768,1.453486916597799,1.541015863418579,2052800,0.0,0.0
2002-10-11 00:00:00-04:00,1.5494319306824267,1.5780471994071914,1.548590286246138,1.5628979206085205,1828000,0.0,0.0
2002-10-14 00:00:00-04:00,1.5544819732606692,1.5864638266534752,1.544382558893581,1.5772058963775635,673600,0.0,0.0
2002-10-15 00:00:00-04:00,1.6411692278266097,1.67062614350844,1.6133956011614043,1.6487438678741455,1840800,0.0,0.0
2002-10-16 00:00:00-04:00,1.6420107156254977,1.6580016387027476,1.6125538027549622,1.6411690711975098,1138400,0.0,0.0
2002-10-17 00:00:00-04:00,1.6580019633871987,1.738797917969085,1.6394861034000474,1.664734959602356,1288800,0.0,0.0
2002-10-18 00:00:00-04:00,1.6647346713211555,1.7581549575630093,1.6630513824270374,1.712707281112671,1427200,0.0,0.0
2002-10-21 00:00:00-04:00,1.7135484381039925,1.7665707389672631,1.6916661702871323,1.7547880411148071,1616800,0.0,0.0
2002-10-22 00:00:00-04:00,1.5317580953973078,1.6664180136731848,1.5317580953973078,1.6133956909179688,7187200,0.0,0.0
2002-10-23 00:00:00-04:00,1.6108706083012678,1.6866170059865633,1.6108706083012678,1.6782007217407227,1184800,0.0,0.0
2002-10-24 00:00:00-04:00,1.6916667948018296,1.7236484838625945,1.6916667948018296,1.716915488243103,1300800,0.0,0.0
2002-10-25 00:00:00-04:00,1.7084990588773759,1.7674128859533946,1.7034493527222858,1.712707281112671,2435200,0.0,0.0
2002-10-28 00:00:00-05:00,1.7253312688125764,1.7253312688125764,1.5586895555220923,1.5612143278121948,4722400,0.0,0.0
2002-10-29 00:00:00-05:00,1.5620560811170965,1.5620560811170965,1.4997758453540782,1.5149251222610474,4871200,0.0,0.0
2002-10-30 00:00:00-05:00,1.5401738100878346,1.5612144367859047,1.5115585449362798,1.5149251222610474,4926400,0.0,0.0
2002-10-31 00:00:00-05:00,1.527549695484665,1.527549695484665,1.4980927815799532,1.5065090656280518,1644000,0.0,0.0
2002-11-01 00:00:00-05:00,1.5065084661176311,1.5065084661176311,1.4459115340347641,1.483784556388855,2742400,0.0,0.0
2002-11-04 00:00:00-05:00,1.504825851628562,1.5443823404657078,1.504825851628562,1.5216584205627441,1336800,0.0,0.0
2002-11-05 00:00:00-05:00,1.52249990927315,1.5780471563339233,1.507350630887983,1.5780471563339233,2224800,0.0,0.0
2002-11-06 00:00:00-05:00,1.5797305272861593,1.597404579302838,1.5570066085270582,1.5654228925704956,910400,0.0,0.0
2002-11-07 00:00:00-05:00,1.5527983781435604,1.578888711370409,1.5359658118846102,1.5544815063476562,834400,0.0,0.0
2002-11-08 00:00:00-05:00,1.5544820379975959,1.5544820379975959,1.4332880973815918,1.4332880973815918,2266400,0.0,0.0
2002-11-11 00:00:00-05:00,1.4391790196233887,1.4711607042695725,1.4223464526344989,1.4644277095794678,1081600,0.0,0.0
2002-11-12 00:00:00-05:00,1.4686357804006267,1.6007708879207314,1.4677941360851003,1.548590064048767,2532000,0.0,0.0
2002-11-13 00:00:00-05:00,1.548590176249299,1.6125537041185263,1.516608492578311,1.5990877151489258,3766400,0.0,0.0
2002-11-14 00:00:00-05:00,1.6075039983867387,1.643693903940259,1.578047087318019,1.5990877151489258,1755200,0.0,0.0
2002-11-15 00:00:00-05:00,1.607504174111105,1.7169153865812106,1.607504174111105,1.697558045387268,2507200,0.0,0.0
2002-11-18 00:00:00-05:00,1.7589963720852904,1.7632045937705139,1.6664175818645397,1.7034491300582886,4120000,0.0,0.0
2002-11-19 00:00:00-05:00,1.6032960260814741,1.6075042486190796,1.4812604619818839,1.6075042486190796,9400000,0.0,0.0
2002-11-20 00:00:00-05:00,1.6075040481890075,1.6453770831416383,1.5612145692105621,1.6201283931732178,2154400,0.0,0.0
2002-11-21 00:00:00-05:00,1.6327527879790853,1.6580016392452026,1.5780471843600556,1.6361193656921387,2915200,0.0,0.0
2002-11-22 00:00:00-05:00,1.6361192848578598,1.6361192848578598,1.5401739116305182,1.5570064783096313,3816800,0.0,0.0
2002-11-25 00:00:00-05:00,1.5738390446991146,1.5948796727805077,1.5570064780230988,1.5620561838150024,1702400,0.0,0.0
2002-11-26 00:00:00-05:00,1.5628978284891453,1.5847801009610916,1.5199749279319337,1.5570064783096313,1782400,0.0,0.0
2002-11-27 00:00:00-05:00,1.5654227463289485,1.5881466629651846,1.5553231743148708,1.5713140964508057,1418400,0.0,0.0
2002-11-29 00:00:00-05:00,1.6117122140185016,1.6117122140185016,1.5654228925704956,1.5654228925704956,461600,0.0,0.0
2002-12-02 00:00:00-05:00,1.5990874635925991,1.662209337155465,1.578046839071644,1.590671181678772,3728000,0.0,0.0
2002-12-03 00:00:00-05:00,1.5780472043657068,1.6268614581329957,1.5368075900215545,1.6041375398635864,1670400,0.0,0.0
2002-12-04 00:00:00-05:00,1.5948795098171646,1.6201281967240475,1.5822550058364868,1.5822550058364868,1547200,0.0,0.0
2002-12-05 00:00:00-05:00,1.5864634197062386,1.660526361333593,1.5822551976933312,1.6201283931732178,2463200,0.0,0.0
2002-12-06 00:00:00-05:00,1.6117120710615722,1.6243364157433309,1.5780470984011317,1.6176034212112427,1127200,0.0,0.0
2002-12-09 00:00:00-05:00,1.565422942799396,1.5755223555537623,1.5107173355526426,1.5275497436523438,1407200,0.0,0.0
2002-12-10 00:00:00-05:00,1.5443823521607514,1.565422983224175,1.5182920145897434,1.5250250101089478,2289600,0.0,0.0
2002-12-11 00:00:00-05:00,1.5317578902700104,1.545223880294283,1.4433871501425501,1.4484368562698364,2988800,0.0,0.0
2002-12-12 00:00:00-05:00,1.4484366765057881,1.5233414173126223,1.4433869710052156,1.523341417312622,1598400,0.0,0.0
2002-12-13 00:00:00-05:00,1.4896765247706438,1.4896765247706438,1.3297677040100098,1.3297677040100098,5163200,0.0,0.0
2002-12-16 00:00:00-05:00,1.3466001749038696,1.3710073801270823,1.3381838917052704,1.3466001749038696,3011200,0.0,0.0
2002-12-17 00:00:00-05:00,1.363432639306989,1.3667990560182477,1.2245644585001414,1.2540212869644165,6561600,0.0,0.0
2002-12-18 00:00:00-05:00,1.1361939136389176,1.1530264000104729,1.067180679383729,1.121044635772705,15253600,0.0,0.0
2002-12-19 00:00:00-05:00,0.8357338713797517,0.8837064833637036,0.7591459889970791,0.7843946814537048,38963200,0.0,0.0
2002-12-20 00:00:00-05:00,0.7995437381011006,0.8121680808077778,0.7684036231961651,0.7970188856124878,23508800,0.0,0.0
2002-12-23 00:00:00-05:00,0.7944939998567356,0.8071184235737953,0.778503159464802,0.7911275029182434,10243200,0.0,0.0
